Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Adam Somogyi,AND,26,236,77.8,22,21,113.7,116.5,-2.7,-6.6,12,3,7,2.4,25,0,54,1.04,1.16
19-08-2024,Adam Somogyi,AND,26,236,77.8,22,21,113.7,116.5,-2.7,-6.6,12,3,7,2.4,25,0,54,1.04,1.16
