Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Marcelinho Huertas,CAN,36,916,75.6,31,28,113.8,114.6,-0.8,4.7,9,3,6,2.4,43,0,58,1.08,1.11
13-08-2024,Marcelinho Huertas,CAN,36,916,75.6,31,28,113.8,114.6,-0.8,4.7,9,3,6,2.4,43,0,58,1.08,1.11
