Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Mario Saint-Supery,UNI,1,2,50.0,1,3,33.3,0,3,0.0
13-08-2024,Mario Saint-Supery,UNI,1,2,50.0,1,3,33.3,0,3,0.0
