Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Thijs De Ridder,BLB,34,614,75.7,18,17,108.8,109.6,-0.8,2.8,15,11,13,1.2,7,2,59,1.14,1.03
13-08-2024,Thijs De Ridder,BLB,34,614,75.7,18,17,108.8,109.6,-0.8,2.8,15,11,13,1.2,7,2,59,1.14,1.03
