Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,Tyler Kalinoski,UNI,25,27,92.6,55,88,62.5,60,157,38.2
17-08-2024,Tyler Kalinoski,UNI,25,27,92.6,55,88,62.5,60,157,38.2
