Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Codi Miller-McIntyre,BAS,33,946,77.2,22,18,115.0,114.0,1.0,5.4,10,2,6,2.3,32,0,55,1.05,1.09
19-08-2024,Codi Miller-McIntyre,BAS,33,946,77.2,22,18,115.0,114.0,1.0,5.4,10,2,6,2.3,32,0,55,1.05,1.09
