Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,Matt Costello,BAS,38,51,74.5,85,123,69.1,50,124,40.3
17-08-2024,Matt Costello,BAS,38,51,74.5,85,123,69.1,50,124,40.3
