Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Álex Abrines,FCB,31,550,76.8,16,15,117.8,107.8,10.1,5.9,13,5,9,1.4,5,0,64,1.21,1.05
19-08-2024,Álex Abrines,FCB,31,550,76.8,16,15,117.8,107.8,10.1,5.9,13,5,9,1.4,5,0,64,1.21,1.05
