Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
04-08-2024,Evaldas Kairys,COV,18,233,80.4,18,13,106.1,104.4,1.6,10.6,11,11,11,0.8,10,3,75,1.51,1.01
