Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,Germán Martínez,COV,5,6,83.3,8,18,44.4,6,22,27.3
17-08-2024,Germán Martínez,COV,5,6,83.3,8,18,44.4,6,22,27.3
