Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Elias Valtonen,COV,30,521,79.7,17,16,105.7,110.5,-4.8,-2.0,13,6,10,0.7,3,2,58,1.08,1.12
17-08-2024,Elias Valtonen,COV,30,521,79.7,17,16,105.7,110.5,-4.8,-2.0,13,6,10,0.7,3,2,58,1.08,1.12
