Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Nico Laprovittola,FCB,33,681,80.9,29,24,116.1,110.2,5.9,3.7,8,2,5,1.4,26,0,60,1.07,1.11
19-08-2024,Nico Laprovittola,FCB,33,681,80.9,29,24,116.1,110.2,5.9,3.7,8,2,5,1.4,26,0,60,1.07,1.11
