Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Ante Tomic,JOV,83,121,68.6,151,282,53.5,1,4,25.0
13-08-2024,Ante Tomic,JOV,83,121,68.6,151,282,53.5,1,4,25.0
