Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Kameron Taylor,UNI,46,63,73.0,115,209,55.0,30,90,33.3
13-08-2024,Kameron Taylor,UNI,46,63,73.0,115,209,55.0,30,90,33.3
