Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Troy Caupain,MUR,44,58,75.9,43,108,39.8,69,167,41.3
19-08-2024,Troy Caupain,MUR,44,58,75.9,43,108,39.8,69,167,41.3
