Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Miguel González,ZAR,8,12,66.7,19,36,52.8,15,45,33.3
13-08-2024,Miguel González,ZAR,8,12,66.7,19,36,52.8,15,45,33.3
