Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Ben McLemore,BRE,18,432,74.3,33,28,100.8,109.3,-8.5,-2.6,10,3,6,0.6,12,2,51,0.93,1.06
13-08-2024,Ben McLemore,BRE,18,432,74.3,33,28,100.8,109.3,-8.5,-2.6,10,3,6,0.6,12,2,51,0.93,1.06
