Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,Finn Delany,ZAR,12,17,70.6,17,27,63.0,8,19,42.1
17-08-2024,Finn Delany,ZAR,12,17,70.6,17,27,63.0,8,19,42.1
