Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Brandon Davies,VBC,29,661,79.4,32,28,113.1,105.5,7.6,15.0,16,9,13,1.4,19,5,61,1.13,1.09
