Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
04-08-2024,Gyorgy Goloman,GIR,29,510,81.2,21,17,103.9,104.4,-0.4,8.4,14,7,10,1.1,9,4,60,1.13,1.07
