Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Christian Díaz,COV,17,20,85.0,31,59,52.5,10,35,28.6
13-08-2024,Christian Díaz,COV,17,20,85.0,31,59,52.5,10,35,28.6
