Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Tomas Satoransky,FCB,36,47,76.6,64,118,54.2,41,97,42.3
19-08-2024,Tomas Satoransky,FCB,36,47,76.6,64,118,54.2,41,97,42.3
