Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Artem Pustovyi,OBR,34,876,76.5,26,21,109.7,109.5,0.2,12.6,17,9,13,0.5,7,7,63,1.16,1.07
17-08-2024,Artem Pustovyi,OBR,34,876,76.5,26,21,109.7,109.5,0.2,12.6,17,9,13,0.5,7,7,63,1.16,1.07
