Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Matt Haarms,PAL,34,547,75.1,18,15,103.8,115.5,-11.8,-3.7,15,8,12,0.7,7,7,59,1.14,1.07
13-08-2024,Matt Haarms,PAL,34,547,75.1,18,15,103.8,115.5,-11.8,-3.7,15,8,12,0.7,7,7,59,1.14,1.07
