Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Yannick Kraag,JOV,21,35,60.0,38,68,55.9,17,50,34.0
19-08-2024,Yannick Kraag,JOV,21,35,60.0,38,68,55.9,17,50,34.0
