Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Musa Sagnia,MAN,36,705,80.5,14,12,104.2,105.6,-1.3,-2.8,14,7,10,0.6,5,3,51,1.01,1.01
13-08-2024,Musa Sagnia,MAN,36,705,80.5,14,12,104.2,105.6,-1.3,-2.8,14,7,10,0.6,5,3,51,1.01,1.01
