Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Sander Raieste,BAS,29,269,79.1,13,13,114.3,115.5,-1.2,-8.5,7,5,6,1.0,6,0,57,1.09,1.11
19-08-2024,Sander Raieste,BAS,29,269,79.1,13,13,114.3,115.5,-1.2,-8.5,7,5,6,1.0,6,0,57,1.09,1.11
