Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Kevin Pangos,VBC,12,171,76.5,19,18,108.6,112.8,-4.2,-9.5,7,3,5,3.7,28,1,46,0.88,1.16
19-08-2024,Kevin Pangos,VBC,12,171,76.5,19,18,108.6,112.8,-4.2,-9.5,7,3,5,3.7,28,1,46,0.88,1.16
