Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Simon Birgander,MUR,19,411,78.5,22,20,111.5,99.8,11.7,10.0,23,12,18,1.2,9,4,65,1.25,0.99
13-08-2024,Simon Birgander,MUR,19,411,78.5,22,20,111.5,99.8,11.7,10.0,23,12,18,1.2,9,4,65,1.25,0.99
