Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Álex Reyes,BLB,33,483,78.1,22,21,104.6,110.1,-5.4,-2.3,12,4,8,0.4,4,0,55,1.04,1.01
17-08-2024,Álex Reyes,BLB,33,483,78.1,22,21,104.6,110.1,-5.4,-2.3,12,4,8,0.4,4,0,55,1.04,1.01
