Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
10-08-2024,Roko Badzim,OBR,11,195,75.9,23,24,101.1,113.6,-12.5,-11.2,4,2,3,2.6,20,2,48,0.91,1.09
