Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Marcis Steinbergs,MAN,35,648,82.5,17,16,109.5,108.4,1.2,2.3,11,5,8,1.0,5,1,58,1.13,1.03
17-08-2024,Marcis Steinbergs,MAN,35,648,82.5,17,16,109.5,108.4,1.2,2.3,11,5,8,1.0,5,1,58,1.13,1.03
