Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Pierre Oriola,MAN,30,381,84.7,15,13,103.8,104.9,-1.1,1.6,21,12,16,0.7,7,1,57,1.09,1.06
13-08-2024,Pierre Oriola,MAN,30,381,84.7,15,13,103.8,104.9,-1.1,1.6,21,12,16,0.7,7,1,57,1.09,1.06
