Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Dejan Kravic,ZAR,31,488,77.3,21,21,107.3,107.6,-0.3,2.8,18,13,16,1.7,10,3,60,1.18,1.01
19-08-2024,Dejan Kravic,ZAR,31,488,77.3,21,21,107.3,107.6,-0.3,2.8,18,13,16,1.7,10,3,60,1.18,1.01
