Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Vanja Marinkovic,BAS,33,796,76.9,23,23,116.4,118.3,-1.9,-1.7,8,1,4,1.2,7,0,60,1.15,1.14
13-08-2024,Vanja Marinkovic,BAS,33,796,76.9,23,23,116.4,118.3,-1.9,-1.7,8,1,4,1.2,7,0,60,1.15,1.14
