Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,Selom Mawugbe,MAN,7,14,50.0,9,15,60.0,0,0,0.0
17-08-2024,Selom Mawugbe,MAN,7,14,50.0,9,15,60.0,0,0,0.0
