Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Janis Timma,OBR,5,6,83.3,11,17,64.7,20,63,31.7
19-08-2024,Janis Timma,OBR,5,6,83.3,11,17,64.7,20,63,31.7
