Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Ethan Happ,GCA,66,114,57.9,190,282,67.4,0,3,0.0
19-08-2024,Ethan Happ,GCA,66,114,57.9,190,282,67.4,0,3,0.0
