Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,Sylven Landesberg,GCA,54,64,84.4,40,94,42.6,21,63,33.3
17-08-2024,Sylven Landesberg,GCA,54,64,84.4,40,94,42.6,21,63,33.3
