Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
10-08-2024,Fran Guerra,CAN,23,352,76.0,23,18,113.3,110.0,3.3,-1.1,22,12,17,0.9,11,3,63,1.23,1.08
