Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Stefan Momirov,BRE,19,25,76.0,33,72,45.8,72,204,35.3
19-08-2024,Stefan Momirov,BRE,19,25,76.0,33,72,45.8,72,204,35.3
