Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Mark Smith,ZAR,82,98,83.7,62,132,47.0,31,103,30.1
19-08-2024,Mark Smith,ZAR,82,98,83.7,62,132,47.0,31,103,30.1
