Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Deshaun Thomas,JOV,11,273,79.3,27,28,103.0,124.3,-21.3,-14.6,10,6,8,1.4,8,2,60,1.12,1.23
13-08-2024,Deshaun Thomas,JOV,11,273,79.3,27,28,103.0,124.3,-21.3,-14.6,10,6,8,1.4,8,2,60,1.12,1.23
