Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Chinanu Onuaku,JOV,8,14,57.1,19,37,51.4,1,2,50.0
19-08-2024,Chinanu Onuaku,JOV,8,14,57.1,19,37,51.4,1,2,50.0
