Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
04-08-2024,Kendrick Perry,UNI,38,699,80.2,28,25,112.9,100.5,12.4,2.6,9,2,6,2.7,32,1,55,0.95,1.02
