Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Ruben Prey,JOV,19,220,77.5,16,14,106.3,107.2,-0.9,2.6,12,14,13,1.8,9,4,46,0.83,0.99
17-08-2024,Ruben Prey,JOV,19,220,77.5,16,14,106.3,107.2,-0.9,2.6,12,14,13,1.8,9,4,46,0.83,0.99
