Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Tobias Borg,AND,32,611,77.8,16,15,115.6,105.4,10.2,19.0,6,3,5,1.8,13,1,65,1.27,1.07
13-08-2024,Tobias Borg,AND,32,611,77.8,16,15,115.6,105.4,10.2,19.0,6,3,5,1.8,13,1,65,1.27,1.07
