Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Víctor Claver,VBC,26,379,80.2,13,14,108.1,104.5,3.6,1.7,12,4,8,1.4,8,1,52,0.95,0.96
