Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Felipe Dos Anjos,AND,31,572,75.5,19,15,114.2,113.6,0.6,0.3,23,10,16,0.3,2,5,58,1.16,1.13
19-08-2024,Felipe Dos Anjos,AND,31,572,75.5,19,15,114.2,113.6,0.6,0.3,23,10,16,0.3,2,5,58,1.16,1.13
