Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Melvin Ejim,UNI,40,589,78.9,22,20,114.1,103.9,10.1,-2.6,14,7,11,0.9,9,3,66,1.23,1.04
13-08-2024,Melvin Ejim,UNI,40,589,78.9,22,20,114.1,103.9,10.1,-2.6,14,7,11,0.9,9,3,66,1.23,1.04
