Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Jonah Radebaugh,MUR,23,482,77.7,22,21,107.7,101.8,5.9,9.2,11,3,7,1.2,12,1,57,1.07,0.98
13-08-2024,Jonah Radebaugh,MUR,23,482,77.7,22,21,107.7,101.8,5.9,9.2,11,3,7,1.2,12,1,57,1.07,0.98
