Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Guillem Ferrando,VBC,0,0,0.0,0,2,0.0,3,8,37.5
13-08-2024,Guillem Ferrando,VBC,0,0,0.0,0,2,0.0,3,8,37.5
