Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Sander Raieste,BAS,6,7,85.7,17,29,58.6,9,27,33.3
19-08-2024,Sander Raieste,BAS,6,7,85.7,17,29,58.6,9,27,33.3
