Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Jonathan Barreiro,UNI,18,27,66.7,18,34,52.9,21,61,34.4
13-08-2024,Jonathan Barreiro,UNI,18,27,66.7,18,34,52.9,21,61,34.4
