Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,Miguel Allen,JOV,7,12,58.3,12,15,80.0,0,2,0.0
17-08-2024,Miguel Allen,JOV,7,12,58.3,12,15,80.0,0,2,0.0
