Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Andrea Cinciarini,ZAR,20,22,90.9,16,26,61.5,6,15,40.0
13-08-2024,Andrea Cinciarini,ZAR,20,22,90.9,16,26,61.5,6,15,40.0
