Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,John Shurna,GCA,21,39,53.8,42,82,51.2,64,138,46.4
19-08-2024,John Shurna,GCA,21,39,53.8,42,82,51.2,64,138,46.4
