Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Tomasz Gielo,ZAR,17,237,78.6,16,15,100.2,105.9,-5.7,-4.0,17,4,10,0.3,2,1,50,0.95,1.0
