Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Ilimane Diop,CAN,12,14,85.7,17,26,65.4,1,3,33.3
19-08-2024,Ilimane Diop,CAN,12,14,85.7,17,26,65.4,1,3,33.3
