Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Michael Ruzic,JOV,26,437,78.1,14,15,103.3,117.3,-14.1,-14.2,12,7,9,1.2,6,3,58,1.15,1.12
19-08-2024,Michael Ruzic,JOV,26,437,78.1,14,15,103.3,117.3,-14.1,-14.2,12,7,9,1.2,6,3,58,1.15,1.12
