Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,Gabriel Deck,RMA,34,42,81.0,44,82,53.7,22,52,42.3
17-08-2024,Gabriel Deck,RMA,34,42,81.0,44,82,53.7,22,52,42.3
