Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Matt Costello,BAS,30,682,78.8,23,22,118.2,110.5,7.7,13.8,17,6,12,1.2,10,4,66,1.3,1.04
17-08-2024,Matt Costello,BAS,30,682,78.8,23,22,118.2,110.5,7.7,13.8,17,6,12,1.2,10,4,66,1.3,1.04
