Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
04-08-2024,Dustin Sleva,MUR,45,1.064,77.1,20,18,110.3,104.5,5.8,9.4,12,11,12,1.2,8,1,60,1.11,1.02
