Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,David Iriarte,COV,11,14,78.6,14,21,66.7,5,12,41.7
17-08-2024,David Iriarte,COV,11,14,78.6,14,21,66.7,5,12,41.7
